"","vazaoMedia","vazaoAtual","milimitroHora","milimitroDia","milimitroSeteDias","temperatura","velocidadeVento","costa","cidade","vegetacao","montanha","solo","notas","alagou"
"7792",34187,31272,25,41,180,21,81,"True","False","True","False","Arenoso",NA,"False"
"7793",51203,53927,0,52,36,23,19,"True","True","True","False","Argiloso",NA,"False"
"7794",6824,9785,15,7,285,27,78,"False","False","True","True","Argiloso",NA,"False"
"7795",38153,59080,0,85,119,26,29,"False","False","True","False","Argiloso",NA,"True"
"7796",70855,86329,0,52,44,33,6,"False","False","True","True","Argiloso","Queimada Recente","True"
"7797",4992,5903,14,26,50,24,26,"False","False","True","False","Arenoso",NA,"False"
"7798",118035,97911,17,84,174,19,40,"True","False","True","False","Humífero",NA,"False"
"7799",51817,40582,38,0,244,32,27,"False","False","True","False","Argiloso",NA,"False"
"7800",11077,9457,0,18,192,4,14,"False","False","False","False","Arenoso","Historicamente alagavel","False"
"7801",78100,124635,41,39,291,37,26,"False","True","True","False","Argiloso","Queimada Recente","True"
"7802",76843,79244,0,75,198,29,4,"False","True","True","True","Arenoso",NA,"False"
"7803",110875,114990,46,31,181,9,63,"False","False","True","False","Arenoso",NA,"False"
"7804",129912,99389,10,29,33,14,74,"False","False","True","False","Arenoso",NA,"False"
"7805",29834,43707,38,10,100,26,34,"False","False","True","False","Argiloso",NA,"False"
"7806",179919,211152,24,20,284,27,26,"False","False","False","False","Arenoso",NA,"False"
"7807",55973,91616,38,46,238,20,94,"False","True","True","False","Argiloso",NA,"True"
"7808",135930,195789,0,5,232,20,15,"False","False","True","False","Argiloso",NA,"False"
"7809",84930,76356,0,47,115,12,18,"True","True","False","False","Argiloso",NA,"False"
"7810",122599,114008,53,29,36,9,69,"False","True","True","True","Arenoso",NA,"False"
"7811",3655,4303,7,5,303,36,21,"True","True","False","False","Humífero",NA,"False"
"7812",47815,47798,8,16,319,12,15,"True","False","True","True","Argiloso",NA,"False"
"7813",40020,59785,0,9,73,21,16,"False","True","False","False","Arenoso",NA,"False"
"7814",36427,33792,13,24,54,25,27,"False","False","True","False","Arenoso",NA,"False"
"7815",52089,54302,0,1,81,22,9,"True","True","False","False","Argiloso","Queimada Recente","False"
"7816",44816,55527,21,32,198,23,68,"False","False","True","True","Arenoso",NA,"False"
"7817",159354,228975,0,15,83,7,9,"False","False","False","False","Argiloso",NA,"False"
"7818",133802,248942,0,32,172,20,23,"True","True","True","True","Argiloso","Historicamente alagavel","True"
"7819",44399,65900,0,12,136,25,16,"True","False","True","True","Arenoso",NA,"False"
"7820",109138,104406,0,1,73,7,10,"False","False","False","True","Arenoso",NA,"False"
"7821",172072,170228,0,32,370,34,23,"True","False","True","False","Argiloso",NA,"False"
"7822",6113,6284,60,3,23,26,97,"False","False","False","True","Argiloso",NA,"False"
"7823",64008,74754,0,32,198,25,16,"True","False","True","False","Arenoso",NA,"False"
"7824",53749,89314,0,67,135,36,21,"False","True","True","True","Arenoso",NA,"True"
"7825",132003,196307,0,36,9,32,22,"True","True","False","True","Argiloso",NA,"True"
"7826",171167,193418,0,86,145,29,16,"True","True","True","False","Argiloso",NA,"False"
"7827",111533,125708,24,16,166,4,79,"True","False","True","False","Humífero",NA,"False"
"7828",131972,164948,3,11,190,29,37,"True","False","True","True","Arenoso",NA,"False"
"7829",86114,135535,44,45,353,4,23,"False","False","True","True","Arenoso","Mare alta","True"
"7830",159385,223061,16,14,20,21,29,"False","True","True","True","Arenoso",NA,"False"
"7831",104215,91656,0,27,20,24,24,"False","False","True","True","Arenoso",NA,"False"
"7832",25135,22215,27,17,41,24,35,"False","True","True","True","Argiloso",NA,"False"
"7833",47341,85413,0,45,86,21,17,"True","False","False","True","Arenoso",NA,"True"
"7834",89697,174002,0,39,88,23,18,"True","True","False","False","Arenoso",NA,"True"
"7835",49334,81096,1,88,91,1,15,"False","True","True","False","humífero",NA,"True"
"7836",36279,43931,11,29,294,8,21,"False","False","True","False","humífero",NA,"False"
"7837",128682,124599,22,28,176,12,21,"True","False","False","True","Argiloso",NA,"False"
"7838",93012,124785,0,9,40,31,16,"False","True","True","False","Arenoso",NA,"False"
"7839",89939,83282,0,31,244,25,12,"False","False","True","False","Arenoso",NA,"False"
"7840",19019,14216,0,9,172,32,21,"True","False","True","False","humífero","Historicamente alagavel","False"
"7841",79292,131162,19,70,132,32,58,"False","False","True","True","Argiloso",NA,"True"
"7842",167485,131808,0,52,70,34,9,"True","False","False","False","Arenoso",NA,"False"
"7843",13806,15866,0,48,34,19,14,"False","False","False","False","humífero","Historicamente alagavel","False"
"7844",53067,68510,0,13,166,14,28,"False","True","False","True","Arenoso",NA,"False"
"7845",23043,24296,19,64,385,24,28,"True","False","True","False","Arenoso",NA,"False"
"7846",52758,56402,0,4,69,13,25,"True","True","True","False","Argiloso",NA,"False"
"7847",60237,65087,30,25,221,29,70,"False","False","True","False","Argiloso",NA,"False"
"7848",64931,80167,0,24,234,33,5,"False","True","False","False","Arenoso",NA,"False"
"7849",12008,13650,0,62,132,30,24,"False","False","True","False","Humífero",NA,"False"
"7850",159477,177796,0,1,207,24,7,"False","False","True","True","Argiloso",NA,"False"
"7851",69448,102953,42,37,116,25,20,"False","True","True","False","Arenoso",NA,"False"
"7852",29949,46856,0,6,201,23,21,"True","False","True","True","Arenoso",NA,"True"
"7853",15391,14841,0,41,51,38,28,"True","True","True","False","Arenoso","Historicamente alagavel","False"
"7854",56210,63266,0,52,261,22,8,"True","True","True","False","Arenoso",NA,"False"
"7855",67031,90094,25,56,260,23,67,"False","False","True","False","Arenoso",NA,"False"
"7856",48217,47606,0,59,45,11,25,"True","False","False","True","Argiloso",NA,"False"
"7857",138644,188236,0,5,31,15,28,"False","True","True","False","Argiloso",NA,"False"
"7858",47774,66981,0,1,138,26,7,"True","False","True","False","Argiloso",NA,"False"
"7859",74803,82376,0,41,294,4,20,"False","False","False","False","humífero",NA,"False"
"7860",176622,315561,0,62,367,36,18,"False","False","True","False","humífero","Queimada Recente","True"
"7861",41796,47286,0,6,315,20,7,"True","False","True","False","Humífero",NA,"False"
"7862",6381,7159,8,63,336,21,5,"False","False","False","False","humífero",NA,"False"
"7863",10023,11691,28,22,18,9,68,"False","False","True","True","Arenoso",NA,"False"
"7864",24456,37007,0,14,142,14,16,"False","False","True","True","Arenoso",NA,"True"
"7865",23502,16603,0,29,401,-3,25,"True","False","True","True","Arenoso",NA,"False"
"7866",110264,194715,0,39,267,36,5,"True","True","False","False","Arenoso",NA,"True"
"7867",132480,106520,10,2,154,31,39,"False","False","False","False","Argiloso",NA,"False"
"7868",15892,17380,3,40,181,33,4,"False","True","True","False","Argiloso",NA,"False"
"7869",72135,102786,15,1,318,31,67,"False","False","True","True","Argiloso","Queimada Recente","True"
"7870",38264,43052,0,29,234,26,19,"False","False","False","True","Arenoso",NA,"False"
"7871",84558,55634,21,16,30,23,62,"False","False","True","False","Arenoso","Mare alta","False"
"7872",85322,75524,24,24,279,16,40,"False","True","False","False","Arenoso",NA,"False"
"7873",54101,56117,16,89,332,12,58,"False","True","True","True","Arenoso",NA,"False"
"7874",49590,51420,13,12,153,33,51,"False","True","False","False","Argiloso",NA,"False"
"7875",47691,35377,0,51,161,10,10,"False","False","False","True","Arenoso",NA,"False"
"7876",14017,18903,0,19,188,5,12,"False","False","True","False","Argiloso",NA,"False"
"7877",77057,61409,0,50,415,34,13,"False","True","False","False","Argiloso",NA,"True"
"7878",136823,171807,30,66,214,19,103,"False","True","True","False","Arenoso",NA,"False"
"7879",111023,168450,7,45,21,9,9,"False","True","False","False","Argiloso",NA,"True"
"7880",77303,63923,24,1,176,16,35,"False","False","True","False","Arenoso",NA,"False"
"7881",78487,74394,25,53,299,25,48,"False","False","True","True","humífero","Mare alta","False"
"7882",126535,167900,11,42,23,13,50,"False","True","True","True","humífero",NA,"False"
"7883",122313,133972,0,18,38,22,14,"False","True","True","False","Argiloso",NA,"False"
"7884",76362,40480,47,0,223,19,85,"False","False","True","False","Arenoso",NA,"False"
"7885",67093,53293,17,77,153,16,36,"False","True","True","False","Arenoso",NA,"False"
"7886",46567,45419,10,38,312,16,27,"True","False","True","True","Argiloso",NA,"False"
"7887",174771,280946,23,31,57,38,27,"True","False","False","False","Arenoso",NA,"True"
"7888",21687,16563,13,67,124,27,60,"True","True","True","False","Arenoso",NA,"False"
"7889",90144,81358,0,27,163,21,13,"False","False","True","False","Arenoso",NA,"False"
"7890",122808,135476,0,39,313,23,9,"True","False","True","True","Arenoso",NA,"False"
"7891",9844,8220,0,44,90,11,15,"True","False","False","False","Arenoso",NA,"False"
"7892",92513,144782,0,67,136,16,18,"False","False","True","False","Arenoso",NA,"True"
"7893",144796,136733,0,68,50,15,8,"False","True","True","True","Argiloso",NA,"False"
"7894",192706,256285,11,52,100,22,28,"True","False","True","False","Arenoso",NA,"False"
"7895",54494,47716,0,36,110,26,20,"False","False","False","False","Arenoso",NA,"False"
"7896",104531,111240,0,6,52,23,17,"False","False","True","False","Humífero",NA,"False"
"7897",40660,40751,1,30,307,12,12,"True","True","False","False","humífero",NA,"False"
"7898",51264,66525,0,54,54,6,7,"True","False","True","False","Arenoso",NA,"False"
"7899",109890,77055,0,8,95,13,16,"False","True","True","False","Arenoso",NA,"False"
"7900",53806,55474,28,0,318,7,55,"False","False","False","False","Arenoso",NA,"False"
"7901",35417,47742,14,49,136,18,37,"True","False","True","False","Arenoso",NA,"False"
"7902",41390,35319,0,13,58,22,26,"False","True","True","False","Arenoso",NA,"False"
"7903",72327,55609,52,55,81,22,78,"False","False","True","False","Arenoso",NA,"False"
"7904",10233,11676,32,28,113,30,36,"True","False","False","False","Arenoso",NA,"False"
"7905",85666,89177,0,16,412,21,5,"False","True","False","False","Humífero",NA,"True"
"7906",115570,99431,9,32,150,19,12,"False","False","True","False","Arenoso",NA,"False"
"7907",55568,58152,0,51,306,27,20,"False","True","True","True","Argiloso",NA,"False"
"7908",32724,31856,18,43,12,12,73,"False","False","True","True","Argiloso","Queimada Recente","False"
"7909",41352,54246,0,17,112,31,15,"False","False","False","False","Arenoso",NA,"False"
"7910",65051,47563,11,33,249,22,57,"True","False","False","False","Argiloso","Historicamente alagavel","False"
"7911",23993,28574,0,90,309,30,15,"False","False","True","False","Arenoso",NA,"False"
"7912",52410,47370,28,63,171,21,47,"False","False","True","False","Argiloso","Queimada Recente","False"
"7913",23475,27114,45,69,230,20,62,"False","True","True","True","Arenoso",NA,"False"
"7914",128683,189998,9,44,241,6,10,"True","True","False","False","Arenoso",NA,"False"
"7915",30417,36379,0,29,150,-1,11,"False","False","True","True","Humífero",NA,"False"
"7916",38512,44743,30,72,21,26,45,"False","False","False","True","Argiloso",NA,"False"
"7917",67226,102256,0,25,137,24,15,"False","False","True","False","Humífero",NA,"True"
"7918",102057,126354,14,47,231,11,42,"False","False","True","False","Arenoso",NA,"False"
"7919",131755,146457,4,43,115,28,30,"True","False","True","False","Arenoso",NA,"False"
"7920",17767,13193,13,85,42,-1,57,"False","False","False","True","Argiloso",NA,"False"
"7921",17884,17903,0,27,437,7,38,"False","True","True","False","Argiloso",NA,"True"
"7922",6220,9385,0,16,41,27,24,"True","False","False","False","Arenoso",NA,"True"
"7923",104932,161280,0,9,94,24,23,"False","True","True","False","Arenoso",NA,"True"
"7924",20581,18017,0,18,122,11,7,"False","False","True","False","Arenoso",NA,"False"
"7925",34538,36986,2,75,141,1,9,"False","False","True","False","Arenoso",NA,"False"
"7926",72924,81540,9,62,82,11,22,"False","True","True","False","Arenoso",NA,"False"
"7927",152978,257408,0,25,305,25,27,"False","True","True","False","Argiloso",NA,"True"
"7928",29176,45316,0,11,196,12,24,"True","True","True","False","Argiloso",NA,"True"
"7929",84471,73676,19,37,24,31,44,"False","True","True","False","Arenoso",NA,"False"
"7930",18463,22384,0,57,222,7,7,"False","True","True","False","Argiloso",NA,"False"
"7931",29373,37439,0,17,239,8,9,"False","False","False","True","Argiloso",NA,"False"
"7932",74173,113767,0,68,303,14,14,"True","True","True","False","Arenoso",NA,"True"
"7933",117943,155550,0,56,86,8,19,"False","True","True","False","Arenoso",NA,"False"
"7934",20622,18806,47,62,26,9,31,"False","True","True","True","Arenoso",NA,"False"
"7935",93596,112554,0,57,277,7,23,"True","False","False","False","Arenoso",NA,"False"
"7936",103122,128992,4,31,148,21,14,"True","False","False","False","Humífero",NA,"False"
"7937",58614,37126,0,22,119,6,14,"True","False","True","True","Arenoso","Historicamente alagavel","False"
"7938",56797,52636,24,4,246,22,79,"False","True","True","False","Arenoso","Historicamente alagavel","False"
"7939",60438,54186,48,66,94,21,51,"True","False","True","False","Argiloso",NA,"False"
"7940",35294,59141,7,1,72,30,11,"True","True","False","True","Arenoso",NA,"True"
"7941",140410,134635,15,9,186,23,31,"False","False","True","False","humífero",NA,"False"
"7942",135929,96609,27,6,119,21,41,"False","False","False","False","Arenoso",NA,"False"
"7943",150802,117533,6,68,93,8,20,"True","True","False","True","humífero",NA,"False"
"7944",21318,35285,23,38,203,8,35,"False","True","False","False","Humífero","Historicamente alagavel","True"
"7945",30653,57926,0,25,138,14,17,"True","False","True","False","Arenoso",NA,"True"
"7946",16871,28918,8,57,31,19,18,"True","False","True","False","Arenoso",NA,"True"
"7947",145536,175651,5,9,267,25,32,"False","True","True","False","Argiloso",NA,"False"
"7948",5033,3833,0,81,147,8,2,"True","False","True","False","Humífero",NA,"False"
"7949",46416,57738,18,15,388,18,59,"True","True","True","True","Argiloso",NA,"False"
"7950",158622,136600,15,4,487,25,72,"False","False","True","True","Arenoso","Queimada Recente","False"
"7951",108219,157594,0,19,100,17,10,"False","False","True","True","Arenoso",NA,"False"
"7952",126537,96921,31,52,168,37,85,"False","True","True","False","Arenoso",NA,"False"
"7953",31625,38441,0,37,134,25,5,"True","False","True","False","Argiloso",NA,"False"
"7954",100418,92545,0,48,45,19,28,"True","True","True","False","Arenoso",NA,"False"
"7955",164270,203688,4,67,111,3,8,"False","True","False","False","Humífero",NA,"False"
"7956",102010,59871,36,6,47,25,61,"False","False","True","False","Arenoso",NA,"False"
"7957",111709,77622,0,9,314,33,13,"True","False","False","False","Argiloso",NA,"False"
"7958",53505,67808,31,13,249,24,36,"False","False","True","False","Humífero",NA,"False"
"7959",91574,134220,29,10,107,20,29,"True","False","False","True","Humífero",NA,"False"
"7960",75051,107102,17,30,200,17,40,"False","False","True","False","humífero",NA,"False"
"7961",89068,98605,4,44,24,6,4,"True","False","True","False","Humífero",NA,"False"
"7962",125268,162151,28,37,298,24,80,"False","True","False","True","humífero","Mare alta","False"
"7963",8904,8061,26,54,351,19,95,"False","False","True","False","Arenoso",NA,"False"
"7964",110919,158187,0,50,257,27,11,"False","False","True","False","Argiloso",NA,"False"
"7965",42760,37244,37,33,153,32,39,"True","True","False","True","Arenoso",NA,"True"
"7966",75950,79205,36,71,148,17,29,"False","False","False","False","Arenoso",NA,"True"
"7967",36604,21996,49,19,19,0,94,"True","True","True","False","Argiloso",NA,"False"
"7968",111311,101810,30,14,33,16,36,"True","False","True","False","Argiloso","Historicamente alagavel","False"
"7969",54446,60142,0,34,17,26,8,"True","False","False","True","Argiloso",NA,"False"
